database,iam model,model label,scenario,scenario label,scenario key,warming bin,year,market,method,market name,location,impact category,indicator,unit,score per kg H2,impact label,market availability
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2030_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2030,Generic,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure",RER,acidification,accumulated exceedance (AE),mol H+-Eq,0.025219842875177194,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure",RER,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.027947978474398286,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure",RER,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.1793233265426e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure",RER,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.0712325525793857e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure",RER,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.612342411860982,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure",RER,land use,soil quality index,dimensionless,70.96694538579378,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure",RER,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.00015883223234358442,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure",RER,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.6750182772849584e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure",RER,particulate matter formation,impact on human health,disease incidence,1.1973000911407118e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure",RER,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.007565769125370887,Photochemical ozone formation,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure",RER,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.2552149782255912,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Generic,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure",RER,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.7333686533590005,Climate change — premise GWP incl. H₂,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for transport",EUR,acidification,accumulated exceedance (AE),mol H+-Eq,0.02597051083472827,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')","market for hydrogen, gaseous, low pressure, for transport",EUR,climate change,global warming potential (GWP100),kg CO2-Eq,0.6812704159301917,Climate change — EF 3.1,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')","market for hydrogen, gaseous, low pressure, for transport",EUR,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,36.60380539222452,Ecotoxicity — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')","market for hydrogen, gaseous, low pressure, for transport",EUR,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",17.019546068573582,Resource use — energy carriers,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')","market for hydrogen, gaseous, low pressure, for transport",EUR,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,0.0013785220282188277,Eutrophication — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')","market for hydrogen, gaseous, low pressure, for transport",EUR,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,0.002562248600532536,Eutrophication — marine,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for transport",EUR,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.02975520995691286,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for transport",EUR,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.361841567161653e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for transport",EUR,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.1923531380780414e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure, for transport",EUR,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.6450478768976355,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure, for transport",EUR,land use,soil quality index,dimensionless,74.98938767294038,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure, for transport",EUR,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.00016765583623020816,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure, for transport",EUR,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.734540505461465e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure, for transport",EUR,particulate matter formation,impact on human health,disease incidence,1.2673494443709887e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure, for transport",EUR,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.007995875740043125,Photochemical ozone formation,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure, for transport",EUR,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.385521529017011,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Transport,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure, for transport",EUR,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.817019954897125,Climate change — premise GWP incl. H₂,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,acidification,accumulated exceedance (AE),mol H+-Eq,0.024423477583420672,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,climate change,global warming potential (GWP100),kg CO2-Eq,0.6258526541427458,Climate change — EF 3.1,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,34.355174922440874,Ecotoxicity — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",15.842614399516014,Resource use — energy carriers,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,0.0012922376087901098,Eutrophication — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,0.002373175645313327,Eutrophication — marine,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.02773700504398652,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.1470138661567373e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.0505345895525316e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.6062744608262013,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,land use,soil quality index,dimensionless,70.2678504485345,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.00015724621860863837,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.6646629978326614e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,particulate matter formation,impact on human health,disease incidence,1.185563873024449e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.0075044770784732425,Photochemical ozone formation,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('EF v3.1', 'water use', 'user deprivation potential (deprivation-weighted water consumption)')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,water use,user deprivation potential (deprivation-weighted water consumption),m3 world Eq deprived,2.2310887569250246,Water use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Chemicals,"('IPCC 2021', 'climate change', 'GWP 100a, incl. H')","market for hydrogen, gaseous, low pressure, for chemicals",EUR,"climate change — GWP 100a, incl. H (premise_gwp)","GWP 100a, incl. H",kg CO2-Eq,0.7108391933267831,Climate change — premise GWP incl. H₂,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'acidification', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for steel",EUR,acidification,accumulated exceedance (AE),mol H+-Eq,0.02573353175398867,Acidification,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'climate change', 'global warming potential (GWP100)')","market for hydrogen, gaseous, low pressure, for steel",EUR,climate change,global warming potential (GWP100),kg CO2-Eq,0.6707665096144013,Climate change — EF 3.1,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'ecotoxicity: freshwater', 'comparative toxic unit for ecosystems (CTUe)')","market for hydrogen, gaseous, low pressure, for steel",EUR,ecotoxicity: freshwater,comparative toxic unit for ecosystems (CTUe),CTUe,36.25432678207321,Ecotoxicity — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'energy resources: non-renewable', 'abiotic depletion potential (ADP): fossil fuels')","market for hydrogen, gaseous, low pressure, for steel",EUR,energy resources: non-renewable,abiotic depletion potential (ADP): fossil fuels,"MJ, net calorific value",16.82719822609924,Resource use — energy carriers,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'eutrophication: freshwater', 'fraction of nutrients reaching freshwater end compartment (P)')","market for hydrogen, gaseous, low pressure, for steel",EUR,eutrophication: freshwater,fraction of nutrients reaching freshwater end compartment (P),kg P-Eq,0.0013674983737085038,Eutrophication — freshwater,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'eutrophication: marine', 'fraction of nutrients reaching marine end compartment (N)')","market for hydrogen, gaseous, low pressure, for steel",EUR,eutrophication: marine,fraction of nutrients reaching marine end compartment (N),kg N-Eq,0.002517490393129887,Eutrophication — marine,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'eutrophication: terrestrial', 'accumulated exceedance (AE)')","market for hydrogen, gaseous, low pressure, for steel",EUR,eutrophication: terrestrial,accumulated exceedance (AE),mol N-Eq,0.02927733270477492,Eutrophication — terrestrial,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'human toxicity: carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for steel",EUR,human toxicity: carcinogenic,comparative toxic unit for human (CTUh),CTUh,3.335117430616883e-09,Human toxicity — cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'human toxicity: non-carcinogenic', 'comparative toxic unit for human (CTUh)')","market for hydrogen, gaseous, low pressure, for steel",EUR,human toxicity: non-carcinogenic,comparative toxic unit for human (CTUh),CTUh,2.1743866089890512e-07,Human toxicity — non-cancer,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'ionising radiation: human health', 'human exposure efficiency relative to u235')","market for hydrogen, gaseous, low pressure, for steel",EUR,ionising radiation: human health,human exposure efficiency relative to u235,kBq U235-Eq,0.6405728097397388,Ionising radiation — human health,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'land use', 'soil quality index')","market for hydrogen, gaseous, low pressure, for steel",EUR,land use,soil quality index,dimensionless,74.34669852666676,Land use,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'material resources: metals/minerals', 'abiotic depletion potential (ADP): elements (ultimate reserves)')","market for hydrogen, gaseous, low pressure, for steel",EUR,material resources: metals/minerals,abiotic depletion potential (ADP): elements (ultimate reserves),kg Sb-Eq,0.0001663869942262163,Resource use — minerals and metals,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'ozone depletion', 'ozone depletion potential (ODP)')","market for hydrogen, gaseous, low pressure, for steel",EUR,ozone depletion,ozone depletion potential (ODP),kg CFC-11-Eq,1.724207649795425e-07,Ozone depletion,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'particulate matter formation', 'impact on human health')","market for hydrogen, gaseous, low pressure, for steel",EUR,particulate matter formation,impact on human health,disease incidence,1.2541218108897036e-07,Particulate matter,available
ecoinvent-3.12-cutoff_remind-SSP1-PkBudg650_2050_06-2_full,remind,REMIND,SSP1-PkBudg650,REMIND — SSP1-PkBudg650,remind | SSP1-PkBudg650,<2.0 °C,2050,Steel,"('EF v3.1', 'photochemical oxidant formation: human health', 'tropospheric ozone concentration increase')","market for hydrogen, gaseous, low pressure, for steel",EUR,photochemical oxidant formation: human health,tropospheric ozone concentration increase,kg NMVOC-Eq,0.00790280919587534,Photochemical ozone formation,available
